,SA1_MAINCO,Disinvested,SA1_7DIG16,low_income,Influx_affluent,increased_11_16,Gentrified_11_16
2760,20803118823,False,2118823,True,True,True,False
2761,20803118824,False,2118824,True,True,True,False
2762,20803118825,False,2118825,False,True,True,False
2763,20803118826,False,2118826,False,True,True,False
2764,20803118827,False,2118827,False,True,True,False
2765,20803118828,False,2118828,True,True,True,False
2766,20803118829,False,2118829,True,True,True,False
2767,20803118830,False,2118830,True,True,True,False
2768,20803118831,False,2118831,True,True,True,False
2769,20803118832,False,2118832,False,False,True,False
2770,20803118833,False,2118833,True,True,True,False
2771,20803118834,False,2118834,True,True,True,False
2772,20803118835,False,2118835,False,True,True,False
2773,20803118836,False,2118836,True,True,True,False
2774,20803118837,False,2118837,True,True,True,False
2775,20803118838,False,2118838,False,True,True,False
2776,20803118839,False,2118839,False,True,True,False
2777,20803118840,False,2118840,False,True,True,False
2778,20803118841,False,2118841,False,True,True,False
2779,20803118842,False,2118842,False,True,True,False
2780,20803118843,False,2118843,True,True,True,False
2781,20803118844,False,2118844,False,True,True,False
2782,20803118845,False,2118845,True,True,True,False
2783,20803118846,False,2118846,True,True,True,False
2784,20803118847,False,2118847,False,True,True,False
2785,20803118848,False,2118848,False,True,True,False
2786,20803118849,False,2118849,False,True,True,False
2787,20803118850,False,2118850,True,True,True,False
2788,20803118901,True,2118901,False,True,True,False
2789,20803118902,True,2118902,False,True,True,False
2790,20803118903,True,2118903,True,True,True,True
2791,20803118904,True,2118904,False,True,True,False
2792,20803118905,True,2118905,False,True,True,False
2793,20803118906,True,2118906,False,True,True,False
2794,20803118907,True,2118907,True,True,True,True
2795,20803118908,True,2118908,False,True,True,False
2796,20803118909,True,2118909,True,True,True,True
2797,20803118910,True,2118910,False,True,True,False
2798,20803118911,True,2118911,False,True,True,False
2799,20803118912,True,2118912,True,True,True,True
2800,20803118913,True,2118913,True,True,True,True
2801,20803118914,True,2118914,False,True,True,False
2802,20803118915,True,2118915,True,False,True,False
2803,20803118916,True,2118916,True,True,True,True
2804,20803118917,True,2118917,False,True,True,False
2805,20803118918,True,2118918,False,True,True,False
2806,20803118919,True,2118919,False,True,True,False
2807,20803118920,True,2118920,False,True,True,False
2808,20803118921,True,2118921,False,True,True,False
2809,20803118922,True,2118922,True,True,True,True
2810,20803118923,True,2118923,False,True,True,False
2811,20803118924,True,2118924,False,True,True,False
2812,20803118925,True,2118925,False,True,True,False
2813,20803118926,True,2118926,False,True,True,False
2814,20803118927,True,2118927,False,True,True,False
2815,20803118928,True,2118928,False,True,True,False
2816,20803118929,True,2118929,False,True,True,False
2817,20803118930,True,2118930,False,True,True,False
2818,20803119001,False,2119001,False,True,True,False
2819,20803119002,False,2119002,False,False,True,False
2820,20803119003,False,2119003,False,True,True,False
2821,20803119004,False,2119004,True,False,True,False
2822,20803119005,False,2119005,False,True,True,False
2823,20803119006,False,2119006,False,True,True,False
2824,20803119007,False,2119007,True,True,True,False
2825,20803119008,False,2119008,False,True,True,False
2826,20803119009,False,2119009,False,True,True,False
2827,20803119010,False,2119010,False,True,True,False
2828,20803119011,False,2119011,True,True,True,False
2829,20803119012,False,2119012,True,True,True,False
2830,20803119013,False,2119013,True,True,True,False
2831,20803119014,False,2119014,True,True,True,False
2832,20803119015,False,2119015,True,False,True,False
2833,20803119016,False,2119016,True,True,True,False
2834,20803119017,False,2119017,False,True,True,False
2835,20803119018,False,2119018,False,False,True,False
2836,20803119019,False,2119019,True,True,True,False
2837,20803119020,False,2119020,False,True,True,False
2838,20803119021,False,2119021,False,True,True,False
2839,20803119022,False,2119022,False,True,True,False
2840,20803119023,False,2119023,True,False,True,False
2841,20803119024,False,2119024,False,True,True,False
2842,20803119025,False,2119025,True,True,True,False
2843,20803119026,False,2119026,True,True,True,False
2844,20803119027,False,2119027,False,True,True,False
2845,20803119028,False,2119028,False,True,True,False
2846,20803119029,False,2119029,False,False,True,False
2847,20803119030,False,2119030,False,False,True,False
2848,20803119031,False,2119031,False,True,True,False
2849,20803119032,False,2119032,False,False,True,False
2850,20803119033,False,2119033,True,True,True,False
2851,20803119034,False,2119034,True,True,True,False
2852,20803119101,False,2119101,False,True,True,False
2853,20803119102,False,2119102,False,False,True,False
2854,20803119103,False,2119103,True,False,True,False
2855,20803119104,False,2119104,False,True,True,False
2856,20803119105,False,2119105,False,True,True,False
2857,20803119106,False,2119106,True,True,True,False
2858,20803119107,False,2119107,True,True,True,False
2859,20803119108,False,2119108,True,True,True,False
2860,20803119109,False,2119109,False,True,True,False
2861,20803119110,False,2119110,False,True,True,False
2862,20803119111,False,2119111,False,False,True,False
2863,20803119112,False,2119112,False,True,True,False
2864,20803119113,False,2119113,True,True,True,False
2865,20803119114,False,2119114,False,False,True,False
2866,20803119115,False,2119115,False,True,True,False
2867,20803119116,False,2119116,True,True,True,False
2868,20803119117,False,2119117,False,True,True,False
2869,20803119118,False,2119118,True,True,True,False
2870,20803119119,False,2119119,False,False,True,False
2871,20803119120,False,2119120,True,True,True,False
2872,20803119121,False,2119121,True,True,True,False
2873,20803119122,False,2119122,False,False,True,False
2874,20803119123,False,2119123,False,True,True,False
2875,20803119201,False,2119201,True,False,True,False
2876,20803119301,False,2119301,False,True,True,False
2877,20803119302,False,2119302,False,True,True,False
2878,20803119303,False,2119303,True,True,True,False
2879,20803119304,False,2119304,True,True,True,False
2880,20803119305,False,2119305,True,True,True,False
2881,20803119306,False,2119306,False,False,True,False
2882,20803119307,False,2119307,True,True,True,False
2883,20803119308,False,2119308,False,True,True,False
2884,20803119309,False,2119309,False,True,True,False
2885,20803119310,False,2119310,False,True,True,False
2886,20803119311,False,2119311,False,False,True,False
2887,20803119312,False,2119312,False,True,True,False
2888,20803119313,False,2119313,False,True,True,False
2889,20803119314,False,2119314,True,True,True,False
2890,20803119315,False,2119315,False,True,True,False
2891,20803119316,False,2119316,True,True,True,False
2892,20803119317,False,2119317,True,True,True,False
2893,20803119318,False,2119318,False,True,True,False
2894,20803119319,False,2119319,False,True,True,False
2895,20803119320,False,2119320,False,True,True,False
2896,20803119321,False,2119321,True,False,True,False
2897,20803119322,False,2119322,True,True,True,False
2898,20803119323,False,2119323,False,True,True,False
2899,20803119324,False,2119324,True,True,True,False
2900,20803119325,False,2119325,False,True,True,False
2901,20803119326,False,2119326,False,True,True,False
2902,20803119327,False,2119327,False,True,True,False
2903,20803119328,False,2119328,False,True,True,False
2904,20803119329,False,2119329,False,True,True,False
2905,20803119330,False,2119330,True,True,True,False
2906,20803119331,False,2119331,False,False,True,False
2907,20803119332,False,2119332,False,True,True,False
2908,20803119333,False,2119333,False,True,True,False
2909,20803119334,False,2119334,False,False,True,False
2910,20803119335,False,2119335,False,False,True,False
2911,20803119336,False,2119336,True,True,True,False
2912,20803119337,False,2119337,True,True,True,False
2913,20803119338,False,2119338,True,True,True,False
2914,20803119339,False,2119339,True,True,True,False
2915,20803119340,False,2119340,False,True,True,False
2916,20803119341,False,2119341,False,True,True,False
2917,20803119342,False,2119342,False,True,True,False
2918,20803119343,False,2119343,False,True,True,False
2919,20804119401,True,2119401,False,True,True,False
2920,20804119402,True,2119402,False,True,True,False
2921,20804119403,True,2119403,True,False,True,False
2922,20804119404,True,2119404,False,True,True,False
2923,20804119405,True,2119405,True,True,True,True
2924,20804119406,True,2119406,False,True,True,False
2925,20804119407,True,2119407,False,True,True,False
2926,20804119408,True,2119408,False,False,True,False
2927,20804119409,True,2119409,False,True,True,False
2928,20804119410,True,2119410,False,True,True,False
2929,20804119411,True,2119411,False,True,True,False
2930,20804119412,True,2119412,False,False,True,False
2931,20804119413,True,2119413,False,True,True,False
2932,20804119414,True,2119414,False,False,True,False
2933,20804119415,True,2119415,False,True,True,False
2934,20804119416,True,2119416,False,True,True,False
2935,20804119417,True,2119417,False,True,True,False
2936,20804119418,True,2119418,True,True,True,True
2937,20804119419,True,2119419,False,True,True,False
2938,20804119420,True,2119420,False,True,True,False
2939,20804119421,True,2119421,False,True,True,False
2940,20804119422,True,2119422,False,True,True,False
2941,20804119423,True,2119423,False,True,True,False
2942,20804119424,True,2119424,False,False,True,False
2943,20804119425,True,2119425,False,True,True,False
2944,20804119426,True,2119426,False,False,True,False
2945,20804119427,True,2119427,False,False,True,False
2946,20804119428,True,2119428,False,False,True,False
2947,20804119429,True,2119429,False,False,True,False
2948,20804119430,True,2119430,False,True,True,False
2949,20804119431,True,2119431,False,False,True,False
2950,20804119432,True,2119432,False,True,True,False
2951,20804119433,True,2119433,False,True,True,False
2952,20804119434,True,2119434,False,True,True,False
2953,20804119435,True,2119435,False,True,True,False
2954,20804119436,True,2119436,False,True,True,False
2955,20804119437,True,2119437,False,True,True,False
2956,20804119438,True,2119438,False,True,True,False
2957,20804119439,True,2119439,False,True,True,False
2958,20804119440,True,2119440,False,True,True,False
2959,20804119441,True,2119441,False,False,True,False
2960,20804119442,True,2119442,False,True,True,False
2961,20804119443,True,2119443,False,True,True,False
2962,20804119444,True,2119444,False,False,True,False
2963,20804119445,True,2119445,False,True,True,False
2964,20804119446,True,2119446,False,True,True,False
2965,20804119447,True,2119447,False,False,True,False
2966,20804119448,True,2119448,False,True,True,False
2967,20804119449,True,2119449,False,False,True,False
2968,20804119501,False,2119501,False,True,True,False
2969,20804119502,False,2119502,False,True,True,False
2970,20804119503,False,2119503,False,True,True,False
2971,20804119504,False,2119504,False,False,True,False
2972,20804119505,False,2119505,False,False,True,False
2973,20804119506,False,2119506,False,True,True,False
2974,20804119507,False,2119507,False,False,True,False
2975,20804119508,False,2119508,False,True,True,False
2976,20804119509,False,2119509,False,True,True,False
2977,20804119510,False,2119510,False,True,True,False
2978,20804119511,False,2119511,False,True,True,False
2979,20804119512,False,2119512,False,False,True,False
2980,20804119513,False,2119513,False,True,True,False
2981,20804119514,False,2119514,False,True,True,False
2982,20804119515,False,2119515,True,True,True,False
