region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
2117104,4,4,8,0,0,0,0,0,0,0,0,0,0,3,3,37,30,67,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,44,44,88,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,7,12,3,3,6,61,57,118
2117105,17,10,27,4,0,4,0,0,0,0,0,0,0,0,0,61,67,128,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,86,82,168,3,0,3,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,4,15,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,9,14,23,0,0,0,109,107,216
2117106,6,7,13,0,3,3,0,0,0,0,0,0,3,0,3,103,86,189,0,5,5,0,0,0,3,3,6,6,0,6,0,0,0,3,0,3,124,104,228,4,0,4,0,0,0,0,0,0,6,6,12,0,0,0,3,0,3,13,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,24,36,4,0,4,153,144,297
2117107,11,11,22,0,3,3,0,0,0,0,0,0,0,0,0,77,57,134,3,3,6,0,0,0,0,0,0,3,0,3,0,0,0,6,0,6,100,74,174,3,3,6,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,5,0,5,0,0,0,0,0,0,5,0,5,8,10,18,5,22,27,0,3,3,125,115,240
2117108,25,19,44,0,3,3,0,4,4,0,0,0,0,0,0,92,72,164,3,6,9,0,0,0,3,0,3,8,0,8,0,0,0,3,5,8,134,109,243,3,4,7,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,3,3,6,0,0,0,0,0,0,3,3,6,4,5,9,12,26,38,0,0,0,160,147,307
2117109,16,10,26,0,0,0,0,0,0,0,0,0,0,0,0,69,66,135,0,4,4,0,0,0,3,3,6,0,0,0,0,0,0,3,0,3,91,83,174,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,3,0,3,3,3,6,3,16,19,3,3,6,103,108,211
2117110,10,19,29,0,0,0,0,0,0,0,0,0,0,0,0,95,71,166,3,3,6,0,0,0,0,0,0,9,0,9,3,0,3,8,0,8,128,93,221,3,0,3,0,0,0,0,3,3,3,3,6,0,3,3,0,0,0,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,15,18,13,27,40,0,3,3,153,147,300
2117111,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,94,60,154,3,10,13,4,0,4,5,0,5,0,0,0,0,0,0,0,3,3,106,82,188,3,0,3,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,3,3,14,3,17,0,3,3,0,0,0,0,0,0,0,3,3,10,5,15,4,17,21,0,5,5,134,115,249
2117112,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,70,71,141,3,7,10,3,0,3,0,0,0,3,0,3,0,0,0,3,3,6,90,91,181,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,7,13,20,4,0,4,107,113,220
2117113,13,9,22,0,0,0,0,0,0,0,0,0,0,0,0,58,48,106,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,75,57,132,3,0,3,0,0,0,3,3,6,0,0,0,0,0,0,0,3,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,5,8,13,0,3,3,90,79,169
2117114,3,0,3,0,4,4,3,0,3,0,0,0,0,0,0,44,33,77,3,4,7,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,59,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,3,6,8,8,16,0,0,0,70,55,125
2117115,16,7,23,0,3,3,0,0,0,0,0,0,0,3,3,108,97,205,4,12,16,3,0,3,0,0,0,4,0,4,0,0,0,3,4,7,138,126,264,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,3,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,18,26,5,3,8,160,160,320
2117116,17,8,25,0,0,0,0,0,0,0,0,0,3,3,6,83,75,158,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,7,109,90,199,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,12,20,32,0,0,0,128,114,242
2117117,10,5,15,3,0,3,0,0,0,0,0,0,0,0,0,79,63,142,3,6,9,3,0,3,0,0,0,3,3,6,0,3,3,0,3,3,101,83,184,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,9,0,3,3,0,0,0,0,0,0,0,3,3,3,5,8,11,18,29,6,0,6,130,109,239
2117118,4,8,12,0,0,0,0,0,0,3,0,3,0,0,0,66,62,128,3,3,6,3,0,3,0,0,0,4,0,4,0,0,0,4,4,8,87,77,164,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0,4,0,0,0,0,0,0,4,0,4,3,3,6,6,16,22,0,0,0,103,99,202
2117119,25,17,42,5,0,5,0,0,0,0,0,0,0,0,0,65,55,120,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,3,3,101,78,179,3,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,3,19,22,3,0,3,120,106,226
2117120,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,47,37,84,0,4,4,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,63,47,110,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,12,15,0,3,3,72,68,140
2117121,3,3,6,3,3,6,0,0,0,0,0,0,0,0,0,49,36,85,3,4,7,0,0,0,3,0,3,3,0,3,3,0,3,0,3,3,67,49,116,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,18,3,3,6,74,71,145
2117122,11,21,32,0,0,0,0,0,0,0,0,0,0,0,0,65,49,114,0,4,4,0,0,0,0,0,0,8,0,8,0,0,0,3,0,3,87,74,161,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,4,6,10,0,0,0,100,92,192
2117123,11,17,28,3,6,9,0,0,0,0,0,0,0,0,0,50,65,115,3,4,7,0,0,0,0,0,0,3,0,3,0,0,0,3,3,6,73,95,168,3,0,3,0,0,0,0,0,0,3,4,7,3,0,3,3,0,3,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,18,23,3,6,9,96,123,219
2117201,14,15,29,0,0,0,0,0,0,0,0,0,0,0,0,98,53,151,0,3,3,4,0,4,0,0,0,3,3,6,0,0,0,5,8,13,124,82,206,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,14,20,6,14,20,0,3,3,142,113,255
2117202,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,40,27,67,3,3,6,0,0,0,0,0,0,0,3,3,0,0,0,5,0,5,48,37,85,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,6,0,0,0,55,48,103
2117203,3,5,8,5,0,5,0,0,0,0,0,0,0,0,0,70,47,117,3,6,9,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,89,58,147,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,0,16,16,3,4,7,102,90,192
2117204,18,22,40,0,0,0,0,0,0,0,0,0,4,0,4,81,62,143,3,6,9,3,0,3,3,0,3,6,3,9,0,0,0,8,8,16,126,101,227,0,0,0,0,0,0,5,0,5,3,5,8,0,0,0,0,0,0,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,6,13,19,18,14,32,3,3,6,161,136,297
2117205,11,6,17,0,0,0,0,0,0,0,0,0,0,0,0,57,44,101,3,4,7,0,0,0,3,0,3,3,0,3,0,0,0,0,3,3,77,57,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,10,20,30,0,0,0,97,83,180
2117206,8,10,18,5,0,5,0,0,0,0,0,0,4,0,4,63,49,112,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,63,143,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18,11,13,24,3,4,7,108,97,205
2117207,4,13,17,0,5,5,0,0,0,0,0,0,0,0,0,86,69,155,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,3,0,3,102,87,189,0,6,6,0,0,0,0,0,0,3,3,6,0,0,0,3,0,3,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,9,12,21,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,6,16,22,0,0,0,120,126,246
2117208,17,8,25,0,0,0,0,0,0,0,3,3,0,0,0,75,65,140,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,5,5,10,106,81,187,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,9,18,27,3,3,6,121,115,236
2117209,14,8,22,3,0,3,0,0,0,0,0,0,0,0,0,71,63,134,0,3,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,94,74,168,0,0,0,0,0,0,0,3,3,3,3,6,0,3,3,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,3,3,0,0,0,3,0,3,3,3,6,11,12,23,9,13,22,3,3,6,123,114,237
2117210,20,17,37,0,0,0,0,0,0,0,0,0,0,0,0,64,42,106,0,4,4,0,0,0,0,0,0,4,0,4,0,3,3,3,7,10,91,73,164,0,0,0,0,0,0,3,3,6,3,0,3,0,3,3,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,9,14,23,0,0,0,109,100,209
2117211,22,10,32,3,0,3,0,0,0,0,0,0,0,0,0,73,65,138,0,4,4,0,0,0,0,0,0,6,0,6,0,0,0,3,10,13,107,89,196,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,6,21,27,3,3,6,130,121,251
2117212,18,9,27,0,0,0,0,0,0,0,0,0,0,0,0,59,55,114,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,80,76,156,3,0,3,0,0,0,4,3,7,4,0,4,0,0,0,0,0,0,11,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,6,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,9,16,25,0,0,0,108,98,206
2117213,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,50,42,92,3,3,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,60,52,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,3,8,11,0,0,0,76,70,146
2117214,6,7,13,0,0,0,0,0,0,0,0,0,3,0,3,51,52,103,0,3,3,0,0,0,0,0,0,3,0,3,3,0,3,0,3,3,66,65,131,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,11,7,18,0,0,0,77,85,162
2117215,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,50,54,104,3,3,6,0,0,0,3,0,3,3,3,6,0,0,0,3,3,6,65,67,132,3,4,7,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,9,10,19,0,0,0,88,89,177
2117216,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,51,47,98,3,3,6,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,61,58,119,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,4,9,13,4,0,4,79,72,151
2117217,7,7,14,0,0,0,0,0,0,0,0,0,3,0,3,64,57,121,3,4,7,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,83,68,151,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,9,9,18,3,0,3,0,0,0,0,3,3,3,3,6,3,9,12,9,14,23,0,3,3,107,106,213
2117218,13,13,26,0,0,0,0,0,0,0,0,0,3,0,3,96,61,157,3,6,9,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,121,83,204,3,3,6,0,0,0,0,3,3,0,0,0,0,0,0,3,0,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,6,16,3,0,3,0,0,0,0,0,0,3,0,3,6,10,16,10,18,28,0,0,0,150,117,267
2117219,3,6,9,0,0,0,0,0,0,0,0,0,3,0,3,74,64,138,4,6,10,0,0,0,0,0,0,3,0,3,3,0,3,3,3,6,93,79,172,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,6,13,19,12,18,30,0,0,0,117,114,231
2117220,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,47,34,81,0,8,8,0,0,0,0,0,0,3,3,6,0,0,0,4,0,4,62,45,107,0,6,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,4,4,0,0,0,0,0,0,0,4,4,5,4,9,5,8,13,0,0,0,75,67,142
2117221,6,11,17,3,3,6,0,0,0,0,0,0,0,0,0,56,47,103,0,7,7,0,0,0,3,0,3,3,3,6,3,0,3,0,0,0,74,71,145,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,9,10,19,3,0,3,90,87,177
2117222,15,13,28,3,0,3,0,0,0,0,0,0,5,0,5,101,79,180,0,6,6,3,0,3,3,0,3,5,0,5,0,0,0,3,7,10,138,105,243,0,0,0,0,0,0,3,0,3,3,6,9,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,13,6,19,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,8,17,25,0,0,0,164,136,300
2117223,9,13,22,0,3,3,0,0,0,3,0,3,0,0,0,65,47,112,3,3,6,0,0,0,0,0,0,4,0,4,0,0,0,4,7,11,88,73,161,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,13,16,0,0,0,100,95,195
2117224,13,9,22,0,0,0,0,0,0,0,0,0,0,0,0,83,62,145,3,8,11,5,0,5,0,0,0,0,0,0,0,0,0,4,5,9,108,84,192,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,6,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,6,13,19,7,0,7,132,112,244
2117225,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,75,61,136,0,8,8,3,0,3,0,0,0,3,3,6,0,0,0,0,0,0,89,75,164,0,0,0,0,0,0,0,0,0,0,6,6,3,0,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,3,3,0,0,0,0,0,0,0,3,3,8,0,8,6,16,22,3,3,6,109,103,212
2117226,14,11,25,0,0,0,0,0,0,0,0,0,0,0,0,83,71,154,6,6,12,0,0,0,0,0,0,8,0,8,0,0,0,0,10,10,111,98,209,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,9,17,0,0,0,128,116,244
2117227,19,12,31,4,0,4,0,0,0,0,0,0,0,3,3,70,61,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,98,85,183,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,4,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,15,18,33,0,3,3,124,115,239
2117228,20,12,32,0,0,0,0,0,0,0,0,0,0,0,0,83,66,149,3,4,7,0,0,0,3,0,3,4,0,4,3,0,3,3,8,11,119,90,209,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21,11,25,36,0,3,3,144,131,275
2117229,17,6,23,0,0,0,0,0,0,0,0,0,0,0,0,73,71,144,3,3,6,0,0,0,0,0,0,3,0,3,3,0,3,3,3,6,102,83,185,3,0,3,0,0,0,0,0,0,3,3,6,3,0,3,0,0,0,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,6,15,3,0,3,0,0,0,0,0,0,3,0,3,3,10,13,8,20,28,4,5,9,129,124,253
2117230,19,4,23,0,3,3,0,0,0,0,0,0,0,0,0,89,59,148,3,7,10,0,0,0,0,0,0,4,0,4,0,3,3,3,8,11,118,84,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,7,4,11,16,12,28,0,0,0,141,104,245
2117231,15,5,20,0,4,4,0,0,0,0,0,0,0,0,0,53,44,97,3,0,3,3,0,3,0,0,0,3,0,3,0,0,0,0,4,4,77,57,134,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,7,13,20,0,0,0,101,82,183
2117232,19,5,24,3,0,3,0,0,0,0,0,0,0,0,0,44,53,97,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,69,62,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,8,16,24,0,0,0,83,89,172
2117233,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,32,31,63,0,5,5,4,0,4,0,0,0,0,0,0,5,0,5,0,0,0,41,41,82,0,3,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,5,8,0,0,0,50,52,102
2117234,22,8,30,0,0,0,0,0,0,0,0,0,0,0,0,50,56,106,0,4,4,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,79,68,147,0,0,0,0,0,0,0,3,3,3,0,3,0,3,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,6,12,18,0,0,0,94,90,184
2117235,12,5,17,4,3,7,0,0,0,0,0,0,0,0,0,50,42,92,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,75,60,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,0,14,14,0,0,0,75,84,159
2117236,11,10,21,3,3,6,0,0,0,0,0,0,0,0,0,75,76,151,4,3,7,0,0,0,0,0,0,0,3,3,0,0,0,5,3,8,98,98,196,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,4,0,4,12,14,26,8,20,28,0,0,0,125,132,257
